Customer ID,Total_Orders,Total_Revenue,Total_Units,Unique_Products,Recency_Days,Customer_Lifetime_Days,Average_Order_Value,Average_Units_Per_Order,Average_Products_Per_Order,Orders_Per_Month,Revenue_Segment,Activity_Segment
17006.0,4,781.78,272,37,5,70,195.445,68.0,9.25,1.2,High,Active
17007.0,6,889.9300000000001,597,50,51,306,148.3216666666667,99.5,8.333333333333334,0.5357142857142857,High,Recently Inactive
17010.0,1,195.36,118,11,18,0,195.36,118.0,11.0,1.0,Low,Active
17011.0,1,270.9,186,15,30,0,270.9,186.0,15.0,1.0,Low,Active
17014.0,3,583.4300000000001,243,63,8,58,194.4766666666667,81.0,21.0,1.0227272727272727,Medium,Active
17015.0,3,1838.61,1978,182,29,156,612.87,659.3333333333334,60.666666666666664,0.48387096774193544,Very High,Active
17017.0,20,8694.26,6673,88,3,369,434.713,333.65,4.4,1.5037593984962405,Very High,Active
17018.0,2,920.1,176,15,41,285,460.05,88.0,7.5,0.19047619047619047,High,Recently Inactive
17019.0,4,1258.08,820,166,11,357,314.52,205.0,41.5,0.31007751937984496,High,Active
17022.0,1,71.0,108,7,31,0,71.0,108.0,7.0,1.0,Low,Recently Inactive
17024.0,3,95.85,69,2,45,112,31.95,23.0,0.6666666666666666,0.6338028169014085,Low,Recently Inactive
17025.0,3,357.77,235,8,61,312,119.25666666666666,78.33333333333333,2.6666666666666665,0.2631578947368421,Medium,Recently Inactive
17026.0,2,154.83,97,4,185,184,77.415,48.5,2.0,0.2803738317757009,Low,Inactive
17027.0,6,877.5600000000001,416,110,79,238,146.26000000000002,69.33333333333333,18.333333333333332,0.6716417910447761,High,Recently Inactive
17029.0,2,716.0,400,1,111,126,358.0,200.0,0.5,0.3846153846153846,High,At Risk
17030.0,1,146.87,146,11,64,0,146.87,146.0,11.0,1.0,Low,Recently Inactive
17031.0,2,380.35,235,19,12,143,190.175,117.5,9.5,0.3468208092485549,Medium,Active
17033.0,3,1030.14,750,24,86,273,343.38000000000005,250.0,8.0,0.297029702970297,High,Recently Inactive
17034.0,3,745.52,410,28,16,271,248.50666666666666,136.66666666666666,9.333333333333334,0.29900332225913623,High,Active
17035.0,2,433.53000000000003,229,27,246,65,216.76500000000001,114.5,13.5,0.6315789473684211,Medium,Inactive
17037.0,1,1267.32,656,75,88,0,1267.32,656.0,75.0,1.0,High,Recently Inactive
17038.0,1,112.4,28,22,30,0,112.4,28.0,22.0,1.0,Low,Active
17040.0,1,449.73,181,15,138,0,449.73,181.0,15.0,1.0,Medium,At Risk
17041.0,3,1071.49,927,59,27,333,357.16333333333336,309.0,19.666666666666668,0.24793388429752067,High,Active
17042.0,5,1036.58,990,74,3,244,207.31599999999997,198.0,14.8,0.5474452554744526,High,Active
17043.0,4,1735.18,998,100,32,234,433.795,249.5,25.0,0.45454545454545453,Very High,Recently Inactive
17044.0,1,948.48,504,6,25,0,948.48,504.0,6.0,1.0,High,Active
17045.0,3,339.44,106,20,113,134,113.14666666666666,35.333333333333336,6.666666666666667,0.5487804878048781,Medium,At Risk
17046.0,1,642.02,510,22,157,0,642.02,510.0,22.0,1.0,Medium,At Risk
17047.0,3,1100.9,533,59,85,119,366.9666666666667,177.66666666666666,19.666666666666668,0.6040268456375839,High,Recently Inactive
17048.0,3,925.35,485,41,118,213,308.45,161.66666666666666,13.666666666666666,0.3703703703703704,High,At Risk
17049.0,9,5655.03,2673,201,3,273,628.3366666666666,297.0,22.333333333333332,0.8910891089108911,Very High,Active
17050.0,6,3185.64,1595,169,96,203,530.9399999999999,265.8333333333333,28.166666666666668,0.7725321888412017,Very High,At Risk
17051.0,1,240.89,179,40,194,0,240.89,179.0,40.0,1.0,Low,Inactive
17052.0,1,399.09,251,72,28,0,399.09,251.0,72.0,1.0,Medium,Active
17053.0,1,498.48,122,13,131,0,498.48,122.0,13.0,1.0,Medium,At Risk
17054.0,5,1356.33,804,64,28,216,271.26599999999996,160.8,12.8,0.6097560975609757,High,Active
17058.0,3,1179.89,592,51,82,158,393.2966666666667,197.33333333333334,17.0,0.4787234042553192,High,Recently Inactive
17059.0,5,3080.39,1850,292,30,339,616.078,370.0,58.4,0.4065040650406504,Very High,Active
17060.0,1,234.24,216,5,266,0,234.24,216.0,5.0,1.0,Low,Inactive
17061.0,11,5232.2300000000005,1526,57,74,158,475.65727272727275,138.72727272727272,5.181818181818182,1.7553191489361701,Very High,Recently Inactive
17062.0,4,528.29,406,51,314,55,132.0725,101.5,12.75,1.411764705882353,Medium,Inactive
17063.0,7,1461.14,770,66,21,268,208.73428571428573,110.0,9.428571428571429,0.7046979865771812,High,Active
17064.0,3,855.45,316,53,59,268,285.15000000000003,105.33333333333333,17.666666666666668,0.30201342281879195,High,Recently Inactive
17068.0,21,4545.89,2159,115,12,355,216.47095238095238,102.80952380952381,5.476190476190476,1.6363636363636362,Very High,Active
17069.0,9,2709.7000000000003,1506,111,28,345,301.0777777777778,167.33333333333334,12.333333333333334,0.72,Very High,Active
17070.0,1,304.24,131,62,114,0,304.24,131.0,62.0,1.0,Low,At Risk
17071.0,9,2429.03,1197,102,28,281,269.89222222222224,133.0,11.333333333333334,0.8681672025723473,Very High,Active
17073.0,4,1444.84,758,141,18,91,361.21,189.5,35.25,0.9917355371900827,High,Active
17075.0,4,834.12,292,62,18,299,208.53,73.0,15.5,0.364741641337386,High,Active
17076.0,3,841.0799999999999,295,17,36,328,280.35999999999996,98.33333333333333,5.666666666666667,0.25139664804469275,High,Recently Inactive
17078.0,2,375.86,782,27,36,0,187.93,391.0,13.5,2.0,Medium,Recently Inactive
17079.0,1,118.80000000000001,24,2,78,0,118.80000000000001,24.0,2.0,1.0,Low,Recently Inactive
17080.0,2,287.62,166,8,22,247,143.81,83.0,4.0,0.21660649819494587,Low,Active
17081.0,2,288.91,77,55,25,20,144.455,38.5,27.5,1.2000000000000002,Low,Active
17082.0,2,2003.8500000000001,1049,75,33,285,1001.9250000000001,524.5,37.5,0.19047619047619047,Very High,Recently Inactive
17083.0,3,1405.78,772,24,109,194,468.5933333333333,257.3333333333333,8.0,0.4017857142857143,High,At Risk
17084.0,2,2747.9900000000002,1702,146,35,0,1373.9950000000001,851.0,73.0,2.0,Very High,Recently Inactive
17085.0,5,1562.4,785,115,123,239,312.48,157.0,23.0,0.5576208178438662,High,At Risk
17086.0,6,2050.08,1859,76,7,56,341.68,309.8333333333333,12.666666666666666,2.0930232558139537,Very High,Active
17088.0,4,1991.01,868,96,28,225,497.7525,217.0,24.0,0.47058823529411764,Very High,Active
17090.0,7,1974.65,903,45,4,349,282.09285714285716,129.0,6.428571428571429,0.554089709762533,Very High,Active
17091.0,9,3827.76,1746,119,3,365,425.3066666666667,194.0,13.222222222222221,0.6835443037974683,Very High,Active
17092.0,4,1774.03,1130,99,50,227,443.5075,282.5,24.75,0.4669260700389105,Very High,Recently Inactive
17094.0,1,302.0,152,14,322,0,302.0,152.0,14.0,1.0,Low,Inactive
17095.0,3,1324.16,618,69,23,312,441.3866666666667,206.0,23.0,0.2631578947368421,High,Active
17096.0,4,1022.13,339,46,15,246,255.5325,84.75,11.5,0.4347826086956522,High,Active
17097.0,8,954.42,459,153,2,363,119.3025,57.375,19.125,0.6106870229007634,High,Active
17100.0,2,971.74,800,65,18,0,485.87,400.0,32.5,2.0,High,Active
17101.0,4,1621.73,815,28,10,167,405.4325,203.75,7.0,0.6091370558375635,High,Active
17102.0,1,25.5,2,1,262,0,25.5,2.0,1.0,1.0,Low,Inactive
17105.0,2,665.78,693,80,159,147,332.89,346.5,40.0,0.3389830508474576,Medium,At Risk
17107.0,6,10797.48,4826,269,33,244,1799.58,804.3333333333334,44.833333333333336,0.6569343065693432,Very High,Recently Inactive
17109.0,6,881.29,588,107,29,203,146.88166666666666,98.0,17.833333333333332,0.7725321888412017,High,Active
17110.0,1,163.29999999999998,50,12,165,0,163.29999999999998,50.0,12.0,1.0,Low,At Risk
17111.0,1,231.61,282,29,47,0,231.61,282.0,29.0,1.0,Low,Recently Inactive
17114.0,8,801.12,215,85,6,329,100.14,26.875,10.625,0.6685236768802229,High,Active
17115.0,3,837.5,372,33,8,224,279.1666666666667,124.0,11.0,0.3543307086614173,High,Active
17117.0,1,116.2,68,9,288,0,116.2,68.0,9.0,1.0,Low,Inactive
17118.0,1,157.02,154,10,318,0,157.02,154.0,10.0,1.0,Low,Inactive
17119.0,2,606.91,334,35,3,56,303.455,167.0,17.5,0.6976744186046512,Medium,Active
17120.0,1,307.46,120,18,233,0,307.46,120.0,18.0,1.0,Medium,Inactive
17122.0,1,138.32,80,7,119,0,138.32,80.0,7.0,1.0,Low,At Risk
17123.0,1,345.3,246,9,162,0,345.3,246.0,9.0,1.0,Medium,At Risk
17124.0,1,294.24,129,31,185,0,294.24,129.0,31.0,1.0,Low,Inactive
17125.0,1,230.5,281,34,50,0,230.5,281.0,34.0,1.0,Low,Recently Inactive
17126.0,5,989.45,780,187,152,210,197.89000000000001,156.0,37.4,0.625,High,At Risk
17128.0,1,157.09,76,14,335,0,157.09,76.0,14.0,1.0,Low,Inactive
17131.0,5,2463.17,983,78,5,70,492.634,196.6,15.6,1.5,Very High,Active
17133.0,7,4892.240000000001,2730,13,16,250,698.8914285714287,390.0,1.8571428571428572,0.75,Very High,Active
17134.0,2,413.2,98,21,107,157,206.6,49.0,10.5,0.32085561497326204,Medium,At Risk
17135.0,7,1139.73,1224,34,16,355,162.81857142857143,174.85714285714286,4.857142857142857,0.5454545454545454,High,Active
17138.0,1,380.5,126,24,276,0,380.5,126.0,24.0,1.0,Medium,Inactive
17139.0,12,10650.77,5176,309,16,273,887.5641666666667,431.3333333333333,25.75,1.188118811881188,Very High,Active
17140.0,1,454.12,296,16,247,0,454.12,296.0,16.0,1.0,Medium,Inactive
17142.0,1,579.0,81,15,239,0,579.0,81.0,15.0,1.0,Medium,Inactive
17144.0,2,984.57,483,42,1,83,492.285,241.5,21.0,0.5309734513274337,High,Active
17146.0,3,749.78,212,33,106,253,249.92666666666665,70.66666666666667,11.0,0.31802120141342755,High,At Risk
17147.0,4,1714.59,882,68,23,289,428.6475,220.5,17.0,0.3761755485893417,Very High,Active
17148.0,1,124.88,82,9,52,0,124.88,82.0,9.0,1.0,Low,Recently Inactive
17152.0,3,1689.5,517,9,195,68,563.1666666666666,172.33333333333334,3.0,0.9183673469387755,Very High,Inactive
17153.0,1,213.78,104,14,24,0,213.78,104.0,14.0,1.0,Low,Active
17154.0,1,329.34,490,23,75,0,329.34,490.0,23.0,1.0,Medium,Recently Inactive
17155.0,2,251.7,242,19,18,160,125.85,121.0,9.5,0.31578947368421056,Low,Active
17157.0,2,319.0,172,11,8,168,159.5,86.0,5.5,0.30303030303030304,Medium,Active
17158.0,3,1266.97,778,53,32,328,422.3233333333333,259.3333333333333,17.666666666666668,0.25139664804469275,High,Recently Inactive
17159.0,3,1538.88,1111,96,22,150,512.96,370.3333333333333,32.0,0.5,High,Active
17160.0,6,3518.03,2856,111,31,210,586.3383333333334,476.0,18.5,0.75,Very High,Recently Inactive
17162.0,10,1715.46,1001,81,29,276,171.546,100.1,8.1,0.9803921568627452,Very High,Active
17163.0,2,293.1,66,3,22,56,146.55,33.0,1.5,0.6976744186046512,Low,Active
17164.0,7,2467.35,1501,92,33,240,352.4785714285714,214.42857142857142,13.142857142857142,0.7777777777777778,Very High,Recently Inactive
17165.0,1,158.68,100,10,284,0,158.68,100.0,10.0,1.0,Low,Inactive
17166.0,2,206.34,78,11,39,165,103.17,39.0,5.5,0.3076923076923077,Low,Recently Inactive
17169.0,2,835.78,526,51,58,125,417.89,263.0,25.5,0.3870967741935484,High,Recently Inactive
17171.0,1,224.91,185,16,289,0,224.91,185.0,16.0,1.0,Low,Inactive
17172.0,1,317.76,480,15,79,0,317.76,480.0,15.0,1.0,Medium,Recently Inactive
17173.0,8,3766.6,1122,36,5,125,470.825,140.25,4.5,1.5483870967741935,Very High,Active
17174.0,1,59.9,41,4,218,0,59.9,41.0,4.0,1.0,Low,Inactive
17175.0,4,1443.69,866,42,44,252,360.9225,216.5,10.5,0.425531914893617,High,Recently Inactive
17176.0,1,306.13,170,15,202,0,306.13,170.0,15.0,1.0,Low,Inactive
17179.0,3,711.79,290,56,178,183,237.26333333333332,96.66666666666667,18.666666666666668,0.4225352112676057,High,At Risk
17180.0,4,783.97,670,91,56,259,195.9925,167.5,22.75,0.4152249134948097,High,Recently Inactive
17181.0,2,239.92000000000002,241,23,57,316,119.96000000000001,120.5,11.5,0.17341040462427745,Low,Recently Inactive
17183.0,6,3347.31,1296,42,8,97,557.885,216.0,7.0,1.4173228346456692,Very High,Active
17186.0,2,144.0,200,1,47,13,72.0,100.0,0.5,1.3953488372093024,Low,Recently Inactive
17187.0,1,203.95,144,10,227,0,203.95,144.0,10.0,1.0,Low,Inactive
17188.0,7,2474.23,1328,71,11,351,353.4614285714286,189.71428571428572,10.142857142857142,0.5511811023622047,Very High,Active
17189.0,2,383.75,226,52,106,253,191.875,113.0,26.0,0.21201413427561838,Medium,At Risk
17190.0,2,444.74,161,19,59,148,222.37,80.5,9.5,0.33707865168539325,Medium,Recently Inactive
17191.0,7,2093.68,1166,163,28,340,299.09714285714284,166.57142857142858,23.285714285714285,0.5675675675675675,Very High,Active
17193.0,7,1699.3,1254,17,36,141,242.75714285714284,179.14285714285714,2.4285714285714284,1.2280701754385965,Very High,Recently Inactive
17194.0,1,226.78,112,25,361,0,226.78,112.0,25.0,1.0,Low,Inactive
17197.0,1,1013.01,191,29,30,0,1013.01,191.0,29.0,1.0,High,Active
17198.0,3,692.22,357,89,24,347,230.74,119.0,29.666666666666668,0.2387267904509284,High,Active
17201.0,1,289.78000000000003,231,38,54,0,289.78000000000003,231.0,38.0,1.0,Low,Recently Inactive
17203.0,6,3560.08,2846,116,36,24,593.3466666666667,474.3333333333333,19.333333333333332,3.333333333333333,Very High,Recently Inactive
17204.0,4,1564.56,646,44,175,88,391.14,161.5,11.0,1.0169491525423728,High,At Risk
17205.0,1,384.08,884,13,54,0,384.08,884.0,13.0,1.0,Medium,Recently Inactive
17206.0,1,204.24,76,7,53,0,204.24,76.0,7.0,1.0,Low,Recently Inactive
17211.0,8,2317.2200000000003,1323,150,27,342,289.65250000000003,165.375,18.75,0.6451612903225806,Very High,Active
17212.0,1,226.85,147,4,253,0,226.85,147.0,4.0,1.0,Low,Inactive
17213.0,7,2781.23,1176,85,40,326,397.31857142857143,168.0,12.142857142857142,0.5898876404494382,Very High,Recently Inactive
17214.0,6,1059.1200000000001,272,79,60,298,176.52,45.333333333333336,13.166666666666666,0.5487804878048781,High,Recently Inactive
17217.0,1,113.5,24,9,234,0,113.5,24.0,9.0,1.0,Low,Inactive
17218.0,10,1951.97,955,146,4,363,195.197,95.5,14.6,0.7633587786259542,Very High,Active
17219.0,1,114.23,89,24,32,0,114.23,89.0,24.0,1.0,Low,Recently Inactive
17220.0,14,3187.55,1897,303,24,339,227.68214285714288,135.5,21.642857142857142,1.1382113821138211,Very High,Active
17221.0,2,334.48,287,59,7,28,167.24,143.5,29.5,1.0344827586206897,Medium,Active
17222.0,1,328.65,122,27,65,0,328.65,122.0,27.0,1.0,Medium,Recently Inactive
17223.0,2,381.89,109,42,310,58,190.945,54.5,21.0,0.6818181818181818,Medium,Inactive
17226.0,1,393.49,406,21,309,0,393.49,406.0,21.0,1.0,Medium,Inactive
17227.0,6,939.32,741,28,19,349,156.55333333333334,123.5,4.666666666666667,0.474934036939314,High,Active
17228.0,8,1906.09,1532,140,16,356,238.26125,191.5,17.5,0.6217616580310881,Very High,Active
17229.0,2,318.76,185,39,96,46,159.38,92.5,19.5,0.7894736842105263,Medium,At Risk
17230.0,8,3638.41,1651,51,264,95,454.80125,206.375,6.375,1.9200000000000004,Very High,Inactive
17231.0,10,3124.72,1724,292,12,349,312.472,172.4,29.2,0.79155672823219,Very High,Active
17232.0,2,417.77,202,30,3,11,208.885,101.0,15.0,1.4634146341463414,Medium,Active
17233.0,1,190.88,131,25,35,0,190.88,131.0,25.0,1.0,Low,Recently Inactive
17234.0,1,149.89,55,14,183,0,149.89,55.0,14.0,1.0,Low,Inactive
17235.0,2,550.0600000000001,224,24,25,347,275.03000000000003,112.0,12.0,0.15915119363395225,Medium,Active
17236.0,6,916.13,474,88,13,350,152.68833333333333,79.0,14.666666666666666,0.4736842105263158,High,Active
17237.0,2,314.69,105,18,11,11,157.345,52.5,9.0,1.4634146341463414,Medium,Active
17238.0,17,3719.1,1807,297,3,368,218.7705882352941,106.29411764705883,17.470588235294116,1.2814070351758793,Very High,Active
17239.0,1,382.5,150,15,313,0,382.5,150.0,15.0,1.0,Medium,Inactive
17242.0,2,1135.04,611,30,108,72,567.52,305.5,15.0,0.5882352941176471,High,At Risk
17243.0,26,8531.65,3316,179,1,368,328.1403846153846,127.53846153846153,6.884615384615385,1.9597989949748742,Very High,Active
17244.0,1,954.9,616,31,53,0,954.9,616.0,31.0,1.0,High,Recently Inactive
17245.0,1,171.45000000000002,75,9,205,0,171.45000000000002,75.0,9.0,1.0,Low,Inactive
17247.0,1,280.09000000000003,105,53,15,0,280.09000000000003,105.0,53.0,1.0,Low,Active
17248.0,1,318.65,213,68,120,0,318.65,213.0,68.0,1.0,Medium,At Risk
17250.0,2,381.97,167,55,4,257,190.985,83.5,27.5,0.20905923344947736,Medium,Active
17251.0,1,269.83,108,37,363,0,269.83,108.0,37.0,1.0,Low,Inactive
17252.0,2,348.90999999999997,192,86,117,69,174.45499999999998,96.0,43.0,0.6060606060606061,Medium,At Risk
17253.0,1,178.26,43,18,18,0,178.26,43.0,18.0,1.0,Low,Active
17254.0,2,271.19,251,100,5,10,135.595,125.5,50.0,1.5,Low,Active
17255.0,2,291.48,227,69,41,258,145.74,113.5,34.5,0.20833333333333334,Low,Recently Inactive
17256.0,2,240.0,141,12,107,204,120.0,70.5,6.0,0.25641025641025644,Low,At Risk
17259.0,2,581.23,388,104,148,220,290.615,194.0,52.0,0.24000000000000005,Medium,At Risk
17262.0,5,1253.3600000000001,367,9,52,313,250.67200000000003,73.4,1.8,0.43731778425655976,High,Recently Inactive
17263.0,1,63.440000000000005,36,23,208,0,63.440000000000005,36.0,23.0,1.0,Low,Inactive
17265.0,2,550.01,389,106,139,41,275.005,194.5,53.0,0.8450704225352113,Medium,At Risk
17266.0,3,296.58,153,60,2,145,98.86,51.0,20.0,0.5142857142857143,Low,Active
17267.0,2,317.2,158,37,127,0,158.6,79.0,18.5,2.0,Medium,At Risk
17268.0,4,763.64,844,3,108,137,190.91,211.0,0.75,0.718562874251497,High,At Risk
17272.0,4,2148.63,1778,70,42,220,537.1575,444.5,17.5,0.4800000000000001,Very High,Recently Inactive
17274.0,1,107.82,77,24,35,0,107.82,77.0,24.0,1.0,Low,Recently Inactive
17277.0,2,1065.3500000000001,430,67,228,95,532.6750000000001,215.0,33.5,0.4800000000000001,High,Inactive
17278.0,1,246.04000000000002,179,15,241,0,246.04000000000002,179.0,15.0,1.0,Low,Inactive
17279.0,1,187.82999999999998,48,8,58,0,187.82999999999998,48.0,8.0,1.0,Low,Recently Inactive
17282.0,3,1685.46,1866,79,130,169,561.82,622.0,26.333333333333332,0.4522613065326633,Very High,At Risk
17284.0,6,1647.48,1362,229,60,276,274.58,227.0,38.166666666666664,0.5882352941176471,High,Recently Inactive
17286.0,1,151.37,117,44,22,0,151.37,117.0,44.0,1.0,Low,Active
17287.0,7,1049.06,556,88,26,346,149.8657142857143,79.42857142857143,12.571428571428571,0.5585106382978724,High,Active
17288.0,7,1417.6299999999999,1201,118,9,349,202.51857142857142,171.57142857142858,16.857142857142858,0.554089709762533,High,Active
17289.0,3,931.02,513,86,32,148,310.34,171.0,28.666666666666668,0.5056179775280899,High,Recently Inactive
17290.0,2,513.01,397,92,4,12,256.505,198.5,46.0,1.4285714285714286,Medium,Active
17291.0,1,550.8000000000001,72,1,308,0,550.8000000000001,72.0,1.0,1.0,Medium,Inactive
17293.0,9,1854.06,1135,93,8,352,206.00666666666666,126.11111111111111,10.333333333333334,0.7068062827225131,Very High,Active
17295.0,3,547.0,293,53,29,35,182.33333333333334,97.66666666666667,17.666666666666668,1.3846153846153844,Medium,Active
17297.0,1,128.18,65,49,17,0,128.18,65.0,49.0,1.0,Low,Active
17298.0,2,498.42,387,30,101,23,249.21,193.5,15.0,1.1320754716981132,Medium,At Risk
17299.0,4,656.61,668,50,12,161,164.1525,167.0,12.5,0.6282722513089005,Medium,Active
17301.0,1,163.24,137,59,21,0,163.24,137.0,59.0,1.0,Low,Active
17302.0,5,1135.63,575,68,15,290,227.12600000000003,115.0,13.6,0.46875,High,Active
17303.0,1,250.04,144,53,361,0,250.04,144.0,53.0,1.0,Low,Inactive
17306.0,19,8631.31,11491,13,11,342,454.2794736842105,604.7894736842105,0.6842105263157895,1.532258064516129,Very High,Active
17309.0,1,82.75,41,11,95,0,82.75,41.0,11.0,1.0,Low,At Risk
17311.0,2,1384.85,1005,55,78,238,692.425,502.5,27.5,0.22388059701492538,High,Recently Inactive
17312.0,3,644.3,372,11,139,20,214.76666666666665,124.0,3.6666666666666665,1.8000000000000003,Medium,At Risk
17313.0,1,2328.84,1402,24,31,0,2328.84,1402.0,24.0,1.0,Very High,Recently Inactive
17314.0,8,2527.92,1896,120,25,287,315.99,237.0,15.0,0.7570977917981073,Very High,Active
17315.0,38,6271.15,3839,255,2,355,165.03026315789472,101.02631578947368,6.7105263157894735,2.9610389610389607,Very High,Active
17317.0,3,2600.34,1146,8,46,43,866.7800000000001,382.0,2.6666666666666665,1.232876712328767,Very High,Recently Inactive
17320.0,3,1200.6200000000001,634,57,100,267,400.2066666666667,211.33333333333334,19.0,0.30303030303030304,High,At Risk
17321.0,2,657.16,364,94,8,59,328.58,182.0,47.0,0.6741573033707865,Medium,Active
17323.0,7,903.12,756,124,15,277,129.01714285714286,108.0,17.714285714285715,0.6840390879478828,High,Active
17324.0,4,986.48,843,43,18,348,246.62,210.75,10.75,0.31746031746031744,High,Active
17325.0,1,96.8,60,6,280,0,96.8,60.0,6.0,1.0,Low,Inactive
17329.0,2,523.11,142,29,14,300,261.555,71.0,14.5,0.18181818181818182,Medium,Active
17330.0,2,363.9,120,5,23,44,181.95,60.0,2.5,0.8108108108108107,Medium,Active
17331.0,1,175.2,16,1,124,0,175.2,16.0,1.0,1.0,Low,At Risk
17333.0,1,494.25,375,28,86,0,494.25,375.0,28.0,1.0,Medium,Recently Inactive
17334.0,2,307.02000000000004,315,11,302,6,153.51000000000002,157.5,5.5,1.6666666666666667,Medium,Inactive
17337.0,4,1979.61,1246,420,151,158,494.9025,311.5,105.0,0.6382978723404256,Very High,At Risk
17338.0,8,6484.75,3044,388,17,344,810.59375,380.5,48.5,0.6417112299465241,Very High,Active
17339.0,2,243.36,152,9,94,270,121.68,76.0,4.5,0.2,Low,At Risk
17340.0,11,12353.29,5967,229,30,336,1123.0263636363636,542.4545454545455,20.818181818181817,0.9016393442622951,Very High,Active
