StockCode,Product_Name,Total_Units_Sold,Total_Revenue,Orders,Customers,Average_Price,Revenue_Per_Order,Units_Per_Order,Customer_Penetration,Revenue_Segment
84882,GREEN WIRE STANDING CANDLE HOLDER,38,157.34,18,12,4.368333333333333,8.741111111111111,2.111111111111111,0.27681660899653976,Medium
84884A,ANT WHITE WIRE HEART SPIRAL,301,1201.91,78,52,4.802307692307692,15.409102564102565,3.858974358974359,1.1995386389850058,High
84884a,ANT WHITE WIRE HEART SPIRAL,38,317.71999999999997,26,0,8.345384615384615,12.219999999999999,1.4615384615384615,0.0,Medium
84898F,YELLOW FLOWERS FELT HANDBAG KIT,46,98.63,19,15,2.2068421052631577,5.191052631578947,2.4210526315789473,0.34602076124567477,Low
84905,PINK BUTTERFLY CUSHION COVER ,35,173.48,20,2,4.9590000000000005,8.674,1.75,0.0461361014994233,Medium
84906,PINK B'FLY C/COVER W BOBBLES,35,123.02,12,9,4.8475,10.251666666666667,2.9166666666666665,0.20761245674740486,Low
84907,PINK YELLOW PATCH CUSHION COVER,29,180.93,23,3,6.113478260869566,7.866521739130435,1.2608695652173914,0.06920415224913494,Medium
84910A,PINK PAISLEY CUSHION COVER ,26,192.14,17,6,7.464117647058822,11.30235294117647,1.5294117647058822,0.13840830449826988,Medium
84912A,PINK ROSE WASHBAG,156,560.62,74,25,3.5262162162162163,7.575945945945946,2.108108108108108,0.5767012687427913,Medium
84912B,GREEN ROSE WASHBAG,323,1132.85,160,32,3.4332098765432097,7.0803125,2.01875,0.7381776239907728,High
84913A,SOFT PINK ROSE TOWEL ,273,952.83,124,10,3.4126612903225806,7.684112903225807,2.2016129032258065,0.2306805074971165,High
84913B,MINT GREEN ROSE TOWEL,196,754.07,86,19,3.64,8.76825581395349,2.2790697674418605,0.4382929642445213,High
84915,HAND TOWEL PINK FLOWER AND DAISY,217,372.33,23,8,3.890869565217391,16.188260869565216,9.434782608695652,0.1845444059976932,Medium
84916,HAND TOWEL PALE BLUE W FLOWERS,223,453.39,29,17,3.9479310344827585,15.634137931034482,7.689655172413793,0.39215686274509803,Medium
84917,WHITE HAND TOWEL WITH BUTTERFLY,184,466.3,27,13,3.976666666666667,17.270370370370372,6.814814814814815,0.29988465974625145,Medium
84919,BLUE CUSHION COVER WITH FLOWER,58,381.78000000000003,29,9,6.534827586206896,13.164827586206897,2.0,0.20761245674740486,Medium
84920,PINK FLOWER FABRIC PONY,115,446.23,48,22,4.163541666666666,9.296458333333334,2.3958333333333335,0.5074971164936563,Medium
84921,CREAM AND PINK FLOWERS PONY ,11,41.25,5,5,3.75,8.25,2.2,0.11534025374855825,Low
84922,PINK BUTTERFLY WASHBAG,9,42.29,6,5,4.923333333333333,7.048333333333333,1.5,0.11534025374855825,Low
84923,PINK BUTTERFLY HANDBAG W BOBBLES,162,671.62,98,0,4.146326530612245,6.853265306122449,1.653061224489796,0.0,Medium
84924A,WAKE UP COCKEREL CALENDAR SIGN ,81,348.59000000000003,33,21,4.996363636363636,10.563333333333334,2.4545454545454546,0.4844290657439446,Medium
84924F,PSYCHEDELIC METAL SIGN CALENDAR,10,7.9,3,3,0.79,2.6333333333333333,3.3333333333333335,0.06920415224913494,Low
84925D,LA PALMIERA WALL THERMOMETER,15,38.25,10,8,2.55,3.825,1.5,0.1845444059976932,Low
84925F,PSYCHEDELIC WALL THERMOMETER,79,109.93,14,14,1.9214285714285713,7.852142857142858,5.642857142857143,0.32295271049596314,Low
84926A,WAKE UP COCKEREL TILE COASTER,604,210.51999999999998,35,24,0.6694285714285714,6.014857142857142,17.257142857142856,0.5536332179930795,Medium
84926D,LA PALMIERA TILE COASTER,709,276.53,34,25,0.8079999999999999,8.133235294117647,20.852941176470587,0.5767012687427913,Medium
84926E,FLOWERS TILE COASTER,968,327.79999999999995,39,32,0.5441025641025641,8.405128205128204,24.82051282051282,0.7381776239907728,Medium
84926F,PSYCHEDELIC TILE COASTER,430,195.22,28,18,1.1860714285714287,6.972142857142857,15.357142857142858,0.4152249134948097,Medium
84927A,WAKE UP COCKEREL TILE HOOK,50,70.45,18,12,2.0805555555555557,3.913888888888889,2.7777777777777777,0.27681660899653976,Low
84927D,LA PALMIERA TILE HOOK,47,51.86,14,9,1.5635714285714286,3.704285714285714,3.357142857142857,0.20761245674740486,Low
84927E,FLOWERS TILE HOOK,59,80.16,13,10,1.907142857142857,6.166153846153846,4.538461538461538,0.2306805074971165,Low
84927F,PSYCHEDELIC TILE HOOK,299,182.95,44,36,1.088695652173913,4.157954545454545,6.795454545454546,0.8304498269896194,Medium
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2412,637.5600000000001,65,57,0.2896923076923077,9.808615384615386,37.10769230769231,1.314878892733564,Medium
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,133,317.44,51,20,2.511764705882353,6.224313725490196,2.607843137254902,0.461361014994233,Medium
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,177,424.08,49,21,2.396734693877551,8.65469387755102,3.6122448979591835,0.4844290657439446,Medium
84944,SET OF 6 KASHMIR FOLKART BAUBLES,710,1120.26,83,62,2.0566666666666666,13.49710843373494,8.55421686746988,1.4302191464821221,High
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,10545,8744.43,347,208,0.9520170454545455,25.200086455331412,30.389048991354468,4.798154555940023,Very High
84946,ANTIQUE SILVER TEA GLASS ETCHED,19209,25843.38,905,415,1.5308881578947369,28.55622099447514,21.225414364640883,9.573241061130334,Very High
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,8652,10229.77,347,177,1.471534090909091,29.480605187319885,24.93371757925072,4.083044982698962,Very High
84949,SILVER HANGING T-LIGHT HOLDER,4789,7622.64,290,165,1.8617465753424658,26.284965517241382,16.513793103448275,3.8062283737024223,Very High
84950,ASSORTED COLOUR T-LIGHT HOLDER,3619,2297.03,120,66,0.8163636363636364,19.141916666666667,30.158333333333335,1.5224913494809689,Very High
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,475,553.01,93,26,1.8238709677419356,5.946344086021505,5.10752688172043,0.5997693194925029,Medium
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,451,554.78,82,24,1.8233734939759036,6.765609756097561,5.5,0.5536332179930795,Medium
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,92,264.46999999999997,26,6,3.1765384615384615,10.171923076923076,3.5384615384615383,0.13840830449826988,Medium
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,186,332.14,29,10,2.971724137931034,11.453103448275861,6.413793103448276,0.2306805074971165,Medium
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,144,255.0,12,7,4.041538461538462,21.25,12.0,0.16147635524798157,Medium
84963A,PINK PAINTED KASHMIRI CHAIR,4,171.8,1,1,42.95,171.8,4.0,0.02306805074971165,Medium
84963B,BLUE PAINTED KASHMIRI CHAIR,3,149.85000000000002,1,1,49.95,149.85000000000002,3.0,0.02306805074971165,Medium
84968A,SET OF 16 VINTAGE ROSE CUTLERY,267,3139.2999999999997,98,32,13.837070707070707,32.03367346938775,2.7244897959183674,0.7381776239907728,Very High
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2,25.5,2,2,12.75,12.75,1.0,0.0461361014994233,Low
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,317,3585.99,104,36,14.927403846153847,34.480673076923075,3.048076923076923,0.8304498269896194,Very High
84968D,SET OF 16 VINTAGE RED CUTLERY,157,1661.47,55,27,12.196181818181817,30.208545454545455,2.8545454545454545,0.6228373702422145,High
84968E,SET OF 16 VINTAGE BLACK CUTLERY,132,1522.53,44,15,12.58,34.602954545454544,3.0,0.34602076124567477,High
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,177,1905.68,65,25,12.321846153846153,29.318153846153848,2.723076923076923,0.5767012687427913,High
84968a,SET OF 16 VINTAGE ROSE CUTLERY,5,125.32999999999998,3,0,25.136666666666667,41.776666666666664,1.6666666666666667,0.0,Low
84968d,SET OF 16 VINTAGE RED CUTLERY,3,74.88,3,0,24.959999999999997,24.959999999999997,1.0,0.0,Low
84968e,SET OF 16 VINTAGE BLACK CUTLERY,8,200.21,6,0,25.048333333333332,33.36833333333333,1.3333333333333333,0.0,Medium
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,25.49,1,0,25.49,25.49,1.0,0.0,Low
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,558,2389.52,210,48,4.66047619047619,11.378666666666666,2.657142857142857,1.107266435986159,Very High
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,6064,6411.52,457,234,1.3050436681222708,14.029584245076588,13.269146608315099,5.397923875432526,Very High
84970S,HANGING HEART ZINC T-LIGHT HOLDER,8879,7650.3099999999995,537,271,1.141173184357542,14.246387337057728,16.534450651769088,6.251441753171857,Very High
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,201,418.98,50,0,2.089,8.3796,4.02,0.0,Medium
84970s,HANGING HEART ZINC T-LIGHT HOLDER,238,496.49,66,0,2.0875757575757574,7.5225757575757575,3.606060606060606,0.0,Medium
84971S,SMALL HEART FLOWERS HOOK ,1761,1540.4499999999998,172,69,1.1178612716763006,8.95610465116279,10.238372093023257,1.591695501730104,High
84971l,LARGE HEART FLOWERS HOOK   ,2,4.92,1,0,2.46,4.92,2.0,0.0,Low
84974,S/2 ZINC HEART DESIGN PLANTERS,39,388.04999999999995,28,26,9.95,13.858928571428569,1.3928571428571428,0.5997693194925029,Medium
84975,HEART SHAPED MIRROR,5,8.45,2,2,1.69,4.225,2.5,0.0461361014994233,Low
84976,RECTANGULAR SHAPED MIRROR,512,446.15000000000003,37,27,1.4297297297297298,12.05810810810811,13.837837837837839,0.6228373702422145,Medium
84977,WIRE FLOWER T-LIGHT HOLDER,1,1.25,1,0,1.25,1.25,1.0,0.0,Low
84978,HANGING HEART JAR T-LIGHT HOLDER,12493,16453.78,728,304,1.4836289222373806,22.60134615384615,17.160714285714285,7.012687427912341,Very High
84984A,GREEN PEONY CUSHION COVER,19,88.35,6,4,4.65,14.725,3.1666666666666665,0.0922722029988466,Low
84984B,RED PEONY CUSHION COVER ,17,79.05,5,4,4.65,15.809999999999999,3.4,0.0922722029988466,Low
84984D,ORIENTAL RED CUSHION COVER ,13,60.45,4,3,4.65,15.1125,3.25,0.06920415224913494,Low
84985A,SET OF 72 GREEN PAPER DOILIES,41,59.449999999999996,18,15,1.45,3.3027777777777776,2.2777777777777777,0.34602076124567477,Low
84987,SET OF 36 TEATIME PAPER DOILIES,3051,4471.17,334,201,1.9834730538922156,13.386736526946107,9.134730538922156,4.6366782006920415,Very High
84988,SET OF 72 PINK HEART PAPER DOILIES,4311,6671.25,510,209,2.1471037181996087,13.080882352941176,8.452941176470588,4.821222606689735,Very High
84989A,75 GREEN FAIRY CAKE CASES,27,14.85,17,16,0.55,0.8735294117647059,1.588235294117647,0.3690888119953864,Low
84989a,75 GREEN FAIRY CAKE CASES,42,87.51,25,0,2.086,3.5004000000000004,1.68,0.0,Low
84990,60 GOLD AND SILVER FAIRY CAKE CASES,2,1.1,2,2,0.55,0.55,1.0,0.0461361014994233,Low
84991,60 TEATIME FAIRY CAKE CASES,18189,9169.97,828,414,0.689585308056872,11.074842995169082,21.967391304347824,9.550173010380623,Very High
84992,72 SWEETHEART FAIRY CAKE CASES,13319,6532.78,615,325,0.6851746031746032,10.62240650406504,21.65691056910569,7.497116493656286,Very High
84993A,75 GREEN PETIT FOUR CASES,343,159.69,55,30,0.5847272727272727,2.9034545454545455,6.236363636363636,0.6920415224913495,Medium
84993B,75 BLACK PETIT FOUR CASES,58,24.36,18,16,0.42,1.3533333333333333,3.2222222222222223,0.3690888119953864,Low
84993a,75 GREEN PETIT FOUR CASES,32,26.56,19,0,0.83,1.3978947368421053,1.6842105263157894,0.0,Low
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,2573,9933.880000000001,260,143,4.455807692307692,38.207230769230776,9.896153846153846,3.298731257208766,Very High
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4214,16045.970000000001,370,202,4.370267379679144,43.36748648648649,11.389189189189189,4.659746251441753,Very High
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,3783,14497.03,335,202,4.257492537313433,43.27471641791045,11.292537313432836,4.659746251441753,Very High
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,5103,19728.2,473,248,4.4071428571428575,41.70866807610994,10.788583509513742,5.7208765859284885,Very High
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,106,878.74,65,0,8.29,13.519076923076923,1.6307692307692307,0.0,High
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,364,3052.92,67,0,8.582,45.56597014925373,5.432835820895522,0.0,Very High
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,284,2374.44,62,0,8.588787878787878,38.29741935483871,4.580645161290323,0.0,Very High
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,319,2657.79,73,0,8.426266666666665,36.40808219178082,4.36986301369863,0.0,Very High
85006,SET 4 NURSERY DES ROUND BOXES,55,57.25,9,9,1.55,6.361111111111111,6.111111111111111,0.20761245674740486,Low
85008,SET OF 3 CONEY ISLAND OVAL BOXES,13,66.12,8,7,5.171250000000001,8.265,1.625,0.16147635524798157,Low
85014A,BLACK/BLUE POLKADOT UMBRELLA,1163,6678.72,278,183,6.487913669064748,24.024172661870505,4.183453237410072,4.221453287197232,Very High
85014B,RED RETROSPOT UMBRELLA,1910,10952.2,350,210,6.828942857142858,31.292,5.457142857142857,4.844290657439446,Very High
85014a,BLACK/BLUE POLKADOT UMBRELLA,18,225.32000000000002,14,0,12.515714285714285,16.094285714285714,1.2857142857142858,0.0,Medium
85014b,RED RETROSPOT UMBRELLA,25,313.06,23,0,12.505217391304347,13.611304347826087,1.0869565217391304,0.0,Medium
85015,SET OF 12  VINTAGE POSTCARD SET,2180,1718.54,143,103,1.3232167832167832,12.017762237762238,15.244755244755245,2.3760092272203,High
85016,SET OF 6 VINTAGE NOTELETS KIT,563,560.11,42,22,2.0207142857142855,13.335952380952381,13.404761904761905,0.5074971164936563,Medium
85017A,ENVELOPE 50 ROMANTIC IMAGES,16,13.58,8,2,0.8477777777777777,1.6975,2.0,0.0461361014994233,Low
85017B,ENVELOPE 50 BLOSSOM IMAGES,1077,600.29,158,65,0.6770440251572326,3.799303797468354,6.8164556962025316,1.4994232987312572,Medium
85017C,ENVELOPE 50 CURIOUS IMAGES,49,26.17,10,10,0.6154545454545454,2.617,4.9,0.2306805074971165,Low
85018D,YULETIDE IMAGES S/6 PAPER BOXES,12,30.6,7,6,2.55,4.371428571428572,1.7142857142857142,0.13840830449826988,Low
85019A,ROMANTIC IMAGES NOTEBOOK SET,414,564.35,33,25,2.033333333333333,17.10151515151515,12.545454545454545,0.5767012687427913,Medium
85019B,BLOSSOM  IMAGES NOTEBOOK SET,512,682.97,36,21,1.9597222222222221,18.97138888888889,14.222222222222221,0.4844290657439446,High
85019C,CURIOUS  IMAGES NOTEBOOK SET,182,270.72,11,9,2.997272727272727,24.610909090909093,16.545454545454547,0.20761245674740486,Medium
85020,ROUND PINK HEART MIRROR,85,188.81,22,11,2.5686363636363634,8.582272727272727,3.8636363636363638,0.2537485582468281,Medium
85023B,EAU DE NILE JEWELLED PHOTOFRAME,105,235.35000000000002,13,10,2.515384615384615,18.103846153846156,8.076923076923077,0.2306805074971165,Medium
85024B,EAU DE NILE JEWELLED PHOTOFRAME,193,289.65000000000003,12,12,1.633333333333333,24.137500000000003,16.083333333333332,0.27681660899653976,Medium
85024C,PINK SMALL JEWELLED PHOTOFRAME,12,19.799999999999997,9,8,1.65,2.1999999999999997,1.3333333333333333,0.1845444059976932,Low
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,329,555.12,38,20,2.337105263157895,14.608421052631579,8.657894736842104,0.461361014994233,Medium
85025C,PINK HEART SHAPE PHOTO FRAME,321,520.91,39,27,2.0585,13.356666666666666,8.23076923076923,0.6228373702422145,Medium
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,79,70.27,11,9,0.9918181818181818,6.388181818181818,7.181818181818182,0.20761245674740486,Low
85027L,FRENCH CHATEAU LARGE PLATTER ,70,160.5,18,17,2.95,8.916666666666666,3.888888888888889,0.39215686274509803,Medium
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,10,19.5,4,4,1.95,4.875,2.5,0.0922722029988466,Low
85028S,FRENCH CHATEAU SMALL FRUITBOWL,24,51.599999999999994,8,8,2.025,6.449999999999999,3.0,0.1845444059976932,Low
85030,FRENCH CHATEAU OVAL PLATTER,15,29.25,6,6,1.95,4.875,2.5,0.13840830449826988,Low
85031A,ROMANTIC IMAGES SCRAP BOOK SET,16,45.9,7,7,3.892857142857143,6.557142857142857,2.2857142857142856,0.16147635524798157,Low
85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,4.95,1,1,4.95,4.95,1.0,0.02306805074971165,Low
85031C,CURIOUS IMAGES SCRAP BOOK SET,3,14.85,1,1,4.95,14.85,3.0,0.02306805074971165,Low
85032A,ROMANTIC IMAGES GIFT WRAP SET,789,776.49,135,82,1.0937037037037038,5.751777777777778,5.844444444444444,1.8915801614763552,High
85032B,BLOSSOM IMAGES GIFT WRAP SET,786,739.99,133,84,1.0780451127819548,5.563834586466165,5.909774436090226,1.9377162629757785,High
85032C,CURIOUS IMAGES GIFT WRAP SET,683,718.54,140,72,1.1924113475177305,5.132428571428571,4.878571428571429,1.6608996539792389,High
85032D,YULETIDE IMAGES GIFT WRAP SET,687,561.34,93,57,1.1588297872340425,6.035913978494624,7.387096774193548,1.314878892733564,Medium
85034A,3 GARDENIA MORRIS BOXED CANDLES,498,911.4,74,58,2.7704999999999997,12.316216216216215,6.72972972972973,1.3379469434832756,High
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,945,1628.78,120,80,2.7206557377049183,13.573166666666667,7.875,1.845444059976932,High
85034C,3 ROSE MORRIS BOXED CANDLES,1129,1800.0,158,109,2.2984848484848484,11.39240506329114,7.1455696202531644,2.51441753171857,High
85034a,3 GARDENIA MORRIS BOXED CANDLES,3,24.869999999999997,3,0,8.29,8.29,1.0,0.0,Low
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,1,8.29,1,0,8.29,8.29,1.0,0.0,Low
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,276,782.3,81,59,3.7861904761904763,9.658024691358024,3.4074074074074074,1.3610149942329872,High
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,619,1054.1,70,38,3.307,15.058571428571428,8.842857142857143,0.8765859284890426,High
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1137,1760.66,130,86,2.517462686567164,13.543538461538462,8.746153846153845,1.983852364475202,High
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,2,16.94,2,0,8.47,8.47,1.0,0.0,Low
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,8.47,1,0,8.47,8.47,1.0,0.0,Low
85035c,ROSE 3 WICK MORRIS BOX CANDLE,1,8.47,1,0,8.47,8.47,1.0,0.0,Low
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,211,714.35,60,48,3.9118749999999998,11.905833333333334,3.5166666666666666,1.107266435986159,High
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,361,581.43,49,40,2.215918367346939,11.865918367346938,7.36734693877551,0.922722029988466,Medium
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,742,1066.8600000000001,84,66,2.427241379310345,12.700714285714287,8.833333333333334,1.5224913494809689,High
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,2,16.58,1,0,8.29,16.58,2.0,0.0,Low
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1,8.47,1,0,8.47,8.47,1.0,0.0,Low
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1061,2171.26,142,70,2.542191780821918,15.290563380281691,7.471830985915493,1.6147635524798154,High
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,704,1010.62,162,26,1.6261728395061728,6.238395061728395,4.345679012345679,0.5997693194925029,High
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,806,1174.6299999999999,172,38,1.6247398843930634,6.829244186046511,4.686046511627907,0.8765859284890426,High
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,305,265.77,67,9,1.5844776119402983,3.9667164179104475,4.552238805970149,0.20761245674740486,Medium
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,40,131.81,29,0,3.297241379310345,4.545172413793104,1.3793103448275863,0.0,Medium
85040A,S/4 PINK FLOWER CANDLES IN BOWL,888,1607.32,164,86,2.0394674556213017,9.800731707317073,5.414634146341464,1.983852364475202,High
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,137,229.47,35,28,1.6975,6.556285714285714,3.914285714285714,0.6459054209919263,Medium
85040a,S/4 PINK FLOWER CANDLES IN BOWL,32,105.28,21,0,3.29,5.013333333333334,1.5238095238095237,0.0,Low
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,42,191.1,11,9,4.886363636363637,17.37272727272727,3.8181818181818183,0.20761245674740486,Medium
85047,WHITE BEADED GARLAND STRING 20LIGHT,3,19.049999999999997,2,2,6.35,9.524999999999999,1.5,0.0461361014994233,Low
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1359,10910.61,261,170,9.306958174904944,41.80310344827586,5.206896551724138,3.9215686274509802,Very High
85049A,TRADITIONAL CHRISTMAS RIBBONS,3001,3842.36,323,204,1.4897256097560976,11.895851393188854,9.291021671826625,4.705882352941177,Very High
85049B,LUSH GREENS RIBBONS,54,67.5,13,13,1.25,5.1923076923076925,4.153846153846154,0.29988465974625145,Low
85049C,ROMANTIC PINKS RIBBONS ,1215,1515.69,224,162,1.3552838427947598,6.766473214285715,5.424107142857143,3.7370242214532867,High
85049D,BRIGHT BLUES RIBBONS ,547,694.99,107,85,1.2957798165137615,6.495233644859813,5.11214953271028,1.9607843137254901,High
85049E,SCANDINAVIAN REDS RIBBONS,2860,3783.61,409,248,1.4938313253012048,9.250880195599022,6.992665036674817,5.7208765859284885,Very High
85049F,BABY BOOM RIBBONS ,378,477.34,88,70,1.2898901098901099,5.424318181818181,4.295454545454546,1.6147635524798154,Medium
85049G,CHOCOLATE BOX RIBBONS ,1608,1999.19,258,161,1.4033955223880596,7.748798449612403,6.232558139534884,3.7139561707035758,High
85049H,URBAN BLACK RIBBONS ,848,869.1,184,58,1.0584491978609627,4.723369565217391,4.608695652173913,1.3379469434832756,High
85049a,TRADITIONAL CHRISTMAS RIBBONS,244,812.84,36,0,3.2977777777777777,22.57888888888889,6.777777777777778,0.0,High
85049b,LUSH GREENS RIBBONS,2,4.92,2,0,2.46,2.46,1.0,0.0,Low
85049c,ROMANTIC PINKS RIBBONS ,1,2.46,1,0,2.46,2.46,1.0,0.0,Low
85049d,BRIGHT BLUES RIBBONS ,2,4.92,2,0,2.46,2.46,1.0,0.0,Low
85049e,SCANDINAVIAN REDS RIBBONS,109,360.71,42,0,3.2950000000000004,8.588333333333333,2.5952380952380953,0.0,Medium
85049g,CHOCOLATE BOX RIBBONS ,113,276.42,51,0,2.4284313725490194,5.42,2.215686274509804,0.0,Medium
85053,FRENCH ENAMEL CANDLEHOLDER,1693,3649.4900000000002,317,157,2.6198136645962733,11.512586750788644,5.340694006309148,3.621683967704729,Very High
85054,FRENCH ENAMEL POT W LID,587,1430.63,115,66,3.4877586206896556,12.440260869565218,5.104347826086957,1.5224913494809689,High
85055,FRENCH ENAMEL UTENSIL HOLDER,45,183.71,16,9,5.15125,11.481875,2.8125,0.20761245674740486,Medium
85059,FRENCH ENAMEL WATER BASIN,411,1273.11,128,62,4.116821705426357,9.946171875,3.2109375,1.4302191464821221,High
85061W,WHITE JEWELLED HEART DECORATION,2146,1882.1499999999999,162,77,1.1002958579881656,11.61820987654321,13.246913580246913,1.776239907727797,High
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1462,2429.5,159,97,1.7914999999999999,15.279874213836479,9.19496855345912,2.23760092272203,Very High
85064,CREAM SWEETHEART LETTER RACK,215,976.25,30,20,6.697333333333333,32.541666666666664,7.166666666666667,0.461361014994233,High
85066,CREAM SWEETHEART MINI CHEST,1784,22594.2,519,289,14.308129770992366,43.534104046242774,3.4373795761079,6.666666666666667,Very High
85067,CREAM SWEETHEART WALL CABINET,7,126.65,5,5,18.55,25.330000000000002,1.4,0.11534025374855825,Low
